date,SPY,TLT,GLD,BTC-USD
2022-03-10,401.373596,115.347588,186.399994,39437.460938
2022-03-11,396.270172,115.733658,185.089996,38794.972656
2022-03-14,393.374115,113.031410,182.300003,39666.753906
2022-03-15,402.024475,112.834091,178.889999,39338.785156
2022-03-16,410.939117,113.940750,180.009995,41143.929688
2022-03-17,416.080383,113.091454,180.889999,40951.378906
2022-03-18,420.637604,114.472588,179.300003,41801.156250
2022-03-21,420.514618,111.821823,180.669998,41077.996094
2022-03-22,425.435150,110.389183,179.360001,42358.808594
2022-03-23,419.956268,112.808357,181.809998,42892.957031
2022-03-24,426.286774,111.924767,183.130005,43960.933594
2022-03-25,428.368591,110.372017,182.380005,44348.730469
2022-03-28,431.415649,111.315651,179.059998,47128.003906
2022-03-29,436.752594,112.156410,179.139999,47465.730469
2022-03-30,434.055756,113.031410,180.580002,47062.664062
2022-03-31,427.375092,113.305916,180.649994,45538.675781
2022-04-01,428.586334,113.737198,179.500000,46281.644531
2022-04-04,432.257812,112.946770,180.369995,46622.675781
2022-04-05,426.797821,110.395058,179.240005,45555.992188
2022-04-06,422.530121,109.501495,179.660004,43206.738281
2022-04-07,424.659241,108.676682,180.339996,43503.847656
2022-04-08,423.523712,107.499619,181.470001,42287.664062
2022-04-11,416.284821,105.798462,182.369995,39521.902344
2022-04-12,414.742371,105.652412,183.770004,40127.183594
2022-04-13,419.492584,105.867203,184.649994,41166.730469
2022-04-14,414.269165,103.745064,184.039993,39935.515625
2022-04-18,414.439484,103.229546,184.610001,40826.214844
2022-04-19,421.129639,102.456268,181.820007,41502.750000
2022-04-20,420.817352,104.518272,182.710007,41374.378906
2022-04-21,414.524658,103.745064,182.059998,40527.363281
2022-04-22,403.150421,103.092087,180.289993,39740.320312
2022-04-25,405.487762,104.123070,177.050003,40458.308594
2022-04-26,393.744537,105.171288,177.320007,38117.460938
2022-04-27,394.851624,103.822380,175.979996,39241.121094
2022-04-28,404.825409,103.977005,176.929993,39773.828125
2022-04-29,389.864807,102.628128,176.910004,38609.824219
2022-05-02,392.211578,100.849159,173.630005,38529.328125
2022-05-03,394.009491,101.529083,174.089996,37750.453125
2022-05-04,406.008240,102.088478,175.800003,39698.371094
2022-05-05,391.577545,99.291412,175.130005,36575.140625
2022-05-06,389.240234,97.828369,175.419998,36040.921875
2022-05-09,376.777832,98.688965,172.880005,30296.953125
2022-05-10,377.648407,99.584061,171.419998,31022.906250
2022-05-11,371.649048,101.503265,172.820007,28936.355469
2022-05-12,371.261017,101.313950,170.169998,29047.751953
2022-05-13,380.137054,99.816422,168.789993,29283.103516
2022-05-16,378.594604,99.713158,170.399994,29862.917969
2022-05-17,386.382477,98.508270,169.330002,30425.857422
2022-05-18,370.806824,100.608215,169.419998,28720.271484
2022-05-19,368.535706,100.849159,171.910004,30314.333984
2022-05-20,368.696655,101.993851,172.029999,29200.740234
2022-05-23,375.595001,100.315567,172.830002,29098.910156
2022-05-24,372.727783,102.295074,174.130005,29655.585938
2022-05-25,376.020752,102.699547,173.080002,29562.361328
2022-05-26,383.534180,102.234818,172.759995,29267.224609
2022-05-27,392.949646,102.484406,172.850006,28627.574219
2022-05-31,390.744781,100.315567,171.139999,31792.310547
2022-06-01,387.584259,100.200928,172.229996,29799.080078
2022-06-02,394.965210,100.252655,174.350006,30467.488281
2022-06-03,388.483215,100.037132,172.580002,29704.390625
2022-06-06,389.666077,98.192078,171.820007,31370.671875
2022-06-07,393.403870,99.252563,172.940002,31155.478516
2022-06-08,389.126678,98.373154,172.779999,30214.355469
2022-06-09,379.872101,98.700752,172.229996,30111.998047
